,candle_end_time,high,low,line_no
735,2004-03-03,17.02,16.61,1014
736,2004-03-04,16.73,16.3,1015
737,2004-03-05,16.85,16.39,1016
738,2004-03-08,16.48,15.93,1017
739,2004-03-09,16.14,15.82,1018
740,2004-03-10,16.53,15.93,1019
741,2004-03-11,16.7,16.45,1020
742,2004-03-12,16.68,16.24,1021
743,2004-03-15,17.05,16.3,1022
744,2004-03-16,17.11,16.82,1023
745,2004-03-18,17.37,16.9,1025
746,2004-03-19,17.01,16.76,1026
747,2004-03-23,17.44,17.07,1028
748,2004-03-24,17.14,16.84,1029
749,2004-03-25,17.42,16.96,1030
750,2004-03-29,17.14,16.85,1032
751,2004-03-31,16.91,16.56,1033
752,2004-04-01,17.1,16.73,1034
753,2004-04-02,17.31,17.1,1035
754,2004-04-05,17.45,17.11,1036
755,2004-04-06,17.34,16.88,1037
756,2004-04-07,17.22,16.82,1038
757,2004-04-08,16.85,16.28,1039
758,2004-04-09,16.45,15.99,1040
759,2004-04-13,16.25,15.81,1042
760,2004-04-16,15.82,15.45,1045
761,2004-04-20,16.11,15.61,1047
762,2004-04-22,15.7,15.38,1049
763,2004-04-26,15.39,15.1,1051
764,2004-04-27,15.67,15.36,1052
765,2004-04-28,15.36,14.61,1053
766,2004-04-29,15.47,14.99,1054
767,2004-04-30,15.31,14.61,1055
768,2004-05-10,14.9,14.45,1056
769,2004-05-11,14.65,14.3,1057
770,2004-05-12,14.84,14.42,1058
771,2004-05-13,14.88,14.73,1059
772,2004-05-14,14.85,14.45,1060
773,2004-05-17,14.58,14.22,1061
774,2004-05-18,14.47,14.05,1062
775,2004-05-19,14.62,14.24,1063
776,2004-05-24,14.81,14.41,1066
777,2004-05-25,14.59,14.33,1067
778,2004-05-26,14.55,14.3,1068
779,2004-05-28,14.81,14.59,1070
780,2004-06-01,14.94,14.64,1071
781,2004-06-02,15.01,14.75,1072
782,2004-06-03,14.78,14.44,1073
783,2004-06-04,14.75,14.42,1074
784,2004-06-08,14.47,13.85,1076
785,2004-06-11,14.06,13.63,1079
786,2004-06-14,13.66,13.29,1080
787,2004-06-16,14.17,13.74,1082
788,2004-06-17,14.03,13.66,1083
789,2004-06-21,13.77,13.24,1085
790,2004-06-22,13.94,13.63,1086
791,2004-06-23,13.83,13.61,1087
792,2004-06-25,13.92,13.66,1089
793,2004-06-28,13.69,13.4,1090
794,2004-06-29,13.8,13.43,1091
795,2004-06-30,13.82,13.64,1092
796,2004-07-01,14.05,13.68,1093
797,2004-07-02,14.2,13.88,1094
798,2004-07-05,14.24,13.92,1095
799,2004-07-06,14.5,14.16,1096
800,2004-07-07,14.31,14.14,1097
801,2004-07-08,14.3,14.1,1098
802,2004-07-09,14.42,14.19,1099
803,2004-07-12,14.16,13.89,1100
804,2004-07-13,14.03,13.83,1101
805,2004-07-14,14.19,13.89,1102
806,2004-07-15,14.5,14.14,1103
807,2004-07-16,14.75,14.52,1104
808,2004-07-20,14.92,14.56,1106
809,2004-07-23,14.42,14.2,1109
810,2004-07-27,14.58,14.33,1111
811,2004-07-29,14.33,13.97,1113
812,2004-07-30,14.36,14.16,1114
813,2004-08-02,14.16,13.92,1115
814,2004-08-03,14.03,13.22,1116
815,2004-08-06,13.4,12.73,1119
816,2004-08-09,13.46,13.05,1120
817,2004-08-10,13.57,13.32,1121
818,2004-08-11,13.6,13.36,1122
819,2004-08-12,13.4,13.15,1123
820,2004-08-13,13.61,13.21,1124
821,2004-08-16,13.72,13.49,1125
822,2004-08-17,13.61,13.36,1126
823,2004-08-20,13.85,13.55,1129
824,2004-08-26,13.43,13.29,1133
825,2004-08-30,13.41,13.13,1135
826,2004-08-31,13.85,13.47,1136
827,2004-09-01,13.64,13.19,1137
828,2004-09-02,13.32,13.08,1138
829,2004-09-03,13.33,13.15,1139
830,2004-09-06,13.19,12.99,1140
831,2004-09-08,13.26,13.07,1142
832,2004-09-09,13.15,12.99,1143
833,2004-09-10,13.07,12.8,1144
834,2004-09-13,13.01,12.73,1145
835,2004-09-14,13.22,12.79,1146
836,2004-09-15,13.74,13.1,1147
837,2004-09-16,13.91,13.61,1148
838,2004-09-17,14.06,13.63,1149
839,2004-09-20,14.52,14.05,1150
840,2004-09-21,14.53,14.16,1151
841,2004-09-22,14.47,13.77,1152
842,2004-09-23,14.34,13.71,1153
843,2004-09-24,14.52,13.97,1154
844,2004-09-27,14.27,13.5,1155
845,2004-09-28,13.72,13.46,1156
846,2004-09-29,13.61,13.27,1157
847,2004-09-30,13.36,13.08,1158
848,2004-10-08,13.26,12.88,1159
849,2004-10-11,13.35,13.07,1160
850,2004-10-13,13.04,12.8,1162
851,2004-10-14,12.99,12.76,1163
852,2004-10-15,12.93,12.73,1164
853,2004-10-19,12.8,12.4,1166
854,2004-10-20,12.52,12.09,1167
855,2004-10-21,12.2,11.28,1168
856,2004-10-25,11.59,11.14,1170
857,2004-10-26,11.47,11.09,1171
858,2004-10-27,11.64,11.36,1172
859,2004-10-29,12.06,11.51,1174
860,2004-11-02,11.54,11.26,1176
861,2004-11-04,11.84,11.51,1178
862,2004-11-08,11.62,11.44,1180
863,2004-11-09,11.64,11.47,1181
864,2004-11-10,12.04,11.48,1182
865,2004-11-11,12.07,11.81,1183
866,2004-11-18,11.73,11.62,1188
867,2004-11-22,11.98,11.75,1190
868,2004-11-23,11.93,11.73,1191
869,2004-11-24,11.84,11.67,1192
870,2004-11-26,11.64,11.47,1194
871,2004-11-29,11.62,11.36,1195
872,2004-12-02,11.31,11.19,1198
873,2004-12-03,11.36,11.25,1199
874,2004-12-06,11.33,11.17,1200
875,2004-12-07,11.44,11.25,1201
876,2004-12-10,11.84,11.36,1204
877,2004-12-13,11.4,11.2,1205
878,2004-12-14,11.34,11.14,1206
879,2004-12-15,11.33,11.09,1207
880,2004-12-17,11.5,11.14,1209
881,2004-12-20,11.23,10.98,1210
882,2004-12-22,11.08,10.83,1212
883,2004-12-23,11.37,11.02,1213
884,2004-12-24,11.2,11.0,1214
885,2004-12-27,11.12,10.88,1215
886,2004-12-28,11.0,10.84,1216
887,2004-12-29,11.03,10.86,1217
888,2004-12-30,10.95,10.81,1218
889,2004-12-31,10.98,10.88,1219
890,2005-01-04,10.86,10.61,1220
891,2005-01-05,10.7,10.45,1221
892,2005-01-07,10.52,10.31,1223
893,2005-01-10,10.81,10.47,1224
894,2005-01-11,10.92,10.73,1225
895,2005-01-14,11.02,10.8,1228
896,2005-01-17,10.77,10.56,1229
897,2005-01-19,10.7,10.47,1231
898,2005-01-20,10.55,10.35,1232
899,2005-01-21,11.5,10.42,1233
900,2005-01-24,12.07,11.54,1234
901,2005-01-25,11.76,11.45,1235
902,2005-01-26,11.81,11.48,1236
903,2005-01-27,11.68,11.28,1237
904,2005-01-31,11.58,11.22,1239
905,2005-02-01,11.76,11.39,1240
906,2005-02-16,12.91,12.46,1244
907,2005-02-17,12.51,12.14,1245
908,2005-02-18,12.38,12.06,1246
909,2005-02-21,12.63,12.21,1247
910,2005-02-22,12.73,12.43,1248
911,2005-02-23,12.62,12.26,1249
912,2005-02-24,12.49,12.2,1250
913,2005-02-25,12.62,12.29,1251
914,2005-02-28,12.37,11.92,1252
915,2005-03-01,12.06,11.78,1253
916,2005-03-02,12.01,11.75,1254
917,2005-03-04,12.04,11.84,1256
918,2005-03-08,12.0,11.67,1258
919,2005-03-09,12.14,11.75,1259
920,2005-03-10,11.92,11.51,1260
921,2005-03-11,11.73,11.48,1261
922,2005-03-14,11.59,11.28,1262
923,2005-03-18,11.23,11.08,1266
924,2005-03-21,11.33,11.14,1267
925,2005-03-22,11.26,10.63,1268
926,2005-03-28,10.73,10.55,1272
927,2005-03-29,10.91,10.73,1273
928,2005-03-31,10.78,10.42,1275
929,2005-04-05,11.51,10.83,1278
930,2005-04-06,11.2,10.66,1279
931,2005-04-11,12.04,11.54,1282
932,2005-04-12,11.67,11.45,1283
933,2005-04-13,11.96,11.51,1284
934,2005-04-14,11.73,11.4,1285
935,2005-04-15,11.36,11.11,1286
936,2005-04-19,11.23,11.03,1288
937,2005-04-21,10.89,10.69,1290
938,2005-04-22,10.88,10.66,1291
939,2005-04-25,10.95,10.73,1292
940,2005-04-26,11.06,10.84,1293
941,2005-04-28,10.81,10.27,1294
942,2005-05-11,11.2,10.91,1298
943,2005-05-12,11.16,10.79,1299
944,2005-05-16,10.97,10.68,1301
945,2005-05-18,11.14,10.83,1303
946,2005-05-20,11.17,11.0,1305
947,2005-05-24,10.9,10.68,1307
948,2005-05-25,11.02,10.76,1308
949,2005-05-26,10.89,10.6,1309
950,2005-05-27,10.79,10.54,1310
951,2005-05-30,10.76,10.48,1311
952,2005-05-31,10.81,10.57,1312
953,2005-06-01,10.67,10.37,1313
954,2005-06-02,10.52,10.15,1314
955,2005-06-03,10.59,10.22,1315
956,2005-06-06,10.64,10.29,1316
957,2005-06-07,10.76,10.46,1317
958,2005-06-09,11.6,11.11,1319
959,2005-06-10,11.66,11.17,1320
960,2005-06-14,11.36,11.09,1322
961,2005-06-15,11.21,11.0,1323
962,2005-06-16,11.62,11.09,1324
963,2005-06-17,11.9,11.47,1325
964,2005-06-20,12.19,11.7,1326
965,2005-06-21,12.2,11.87,1327
966,2005-06-22,12.25,11.93,1328
967,2005-06-23,12.28,11.95,1329
968,2005-06-24,12.17,11.82,1330
969,2005-06-27,12.42,12.03,1331
970,2005-06-30,12.06,11.73,1333
971,2005-07-01,12.0,11.57,1334
972,2005-07-04,11.78,11.49,1335
973,2005-07-05,11.87,11.55,1336
974,2005-07-06,11.89,11.68,1337
975,2005-07-07,11.87,11.57,1338
976,2005-07-08,11.65,11.4,1339
977,2005-07-13,12.71,12.17,1342
978,2005-07-14,12.44,12.16,1343
979,2005-07-18,12.53,12.28,1345
980,2005-07-20,12.87,12.42,1347
981,2005-07-21,12.63,12.28,1348
982,2005-07-22,13.17,12.6,1349
983,2005-07-25,13.2,12.85,1350
984,2005-07-26,13.45,12.99,1351
985,2005-07-27,13.22,12.93,1352
986,2005-07-29,13.29,12.98,1354
987,2005-08-02,13.01,12.8,1356
988,2005-08-03,13.18,12.96,1357
989,2005-08-04,13.1,12.88,1358
990,2005-08-05,13.39,12.9,1359
991,2005-08-08,13.64,13.37,1360
992,2005-08-09,13.52,13.23,1361
993,2005-08-10,13.82,13.37,1362
994,2005-08-12,14.02,13.63,1364
995,2005-08-16,13.69,13.34,1366
996,2005-08-17,13.61,13.22,1367
997,2005-08-19,13.31,12.95,1369
998,2005-08-23,13.33,13.06,1371
999,2005-08-24,13.48,13.15,1372
1000,2005-08-25,13.56,13.33,1373
1001,2005-08-26,13.75,13.41,1374
1002,2005-08-29,13.61,13.37,1375
1003,2005-09-01,13.47,13.28,1378
1004,2005-09-05,13.71,13.53,1380
1005,2005-09-06,13.53,13.26,1381
1006,2005-09-07,13.41,13.15,1382
1007,2005-09-08,13.53,13.29,1383
1008,2005-09-09,13.58,13.39,1384
1009,2005-09-13,13.72,13.48,1386
1010,2005-09-15,14.18,13.93,1388
1011,2005-09-16,14.28,13.99,1389
1012,2005-09-19,14.2,13.96,1390
1013,2005-09-20,14.05,13.72,1391
1014,2005-09-21,13.86,13.41,1392
1015,2005-09-26,13.17,12.85,1395
1016,2005-09-29,13.09,12.6,1397
1017,2005-09-30,13.17,12.95,1398
1018,2005-10-10,13.31,12.99,1399
1019,2005-10-11,13.41,13.15,1400
1020,2005-10-12,13.5,13.26,1401
1021,2005-10-13,13.61,13.44,1402
1022,2005-10-14,13.52,13.03,1403
1023,2005-10-18,13.18,12.85,1405
1024,2005-10-19,13.41,12.95,1406
1025,2005-10-20,13.96,13.22,1407
1026,2005-10-21,14.15,13.77,1408
1027,2005-10-25,13.83,13.56,1410
1028,2005-10-26,13.63,13.12,1411
1029,2005-10-27,13.37,13.03,1412
1030,2005-10-28,13.28,12.82,1413
1031,2005-11-01,13.71,13.42,1415
1032,2005-11-02,13.74,13.45,1416
1033,2005-11-07,13.12,12.77,1419
1034,2005-11-08,13.14,12.79,1420
1035,2005-11-10,13.33,13.07,1422
1036,2005-11-11,13.25,12.98,1423
1037,2005-11-15,13.09,12.85,1425
1038,2005-11-16,13.14,12.9,1426
1039,2005-11-17,13.15,12.93,1427
1040,2005-11-21,13.71,13.48,1429
1041,2005-11-23,13.6,13.31,1431
1042,2005-11-25,13.93,13.69,1433
1043,2005-11-28,13.86,13.61,1434
1044,2005-11-29,13.72,13.53,1435
1045,2005-12-06,14.09,13.71,1440
1046,2005-12-09,14.45,13.91,1443
1047,2005-12-13,14.53,14.28,1445
1048,2005-12-14,14.96,14.4,1446
1049,2005-12-15,14.97,14.67,1447
1050,2005-12-16,14.89,14.66,1448
1051,2005-12-19,14.77,14.53,1449
1052,2005-12-20,15.18,14.69,1450
1053,2005-12-23,15.59,15.27,1453
1054,2005-12-26,15.87,15.4,1454
1055,2005-12-27,15.75,15.19,1455
1056,2005-12-28,15.4,15.15,1456
1057,2005-12-29,15.54,15.21,1457
1058,2005-12-30,15.75,15.38,1458
1059,2006-01-04,16.27,15.51,1459
1060,2006-01-05,16.62,16.08,1460
1061,2006-01-09,17.14,16.52,1462
1062,2006-01-11,16.98,16.32,1464
1063,2006-01-13,17.33,16.59,1466
1064,2006-01-16,16.52,15.87,1467
1065,2006-01-17,16.46,15.83,1468
1066,2006-01-18,17.33,16.59,1469
1067,2006-01-23,17.9,17.25,1472
1068,2006-01-24,17.66,17.11,1473
1069,2006-01-25,17.87,17.27,1474
1070,2006-02-06,18.41,17.9,1475
1071,2006-02-08,18.25,17.6,1477
1072,2006-02-09,17.92,17.3,1478
1073,2006-02-13,17.57,17.14,1480
1074,2006-02-14,17.73,17.3,1481
1075,2006-02-16,18.17,17.65,1482
1076,2006-02-17,18.55,17.68,1483
1077,2006-02-20,18.75,18.12,1484
1078,2006-02-23,19.07,18.64,1487
1079,2006-02-24,19.31,18.94,1488
1080,2006-03-09,18.19,17.36,1489
1081,2006-03-14,17.49,16.79,1492
1082,2006-03-15,17.12,16.74,1493
1083,2006-03-17,17.47,17.01,1495
1084,2006-03-20,17.3,16.67,1496
1085,2006-05-12,16.87,15.51,1497
1086,2006-05-15,16.27,15.38,1498
1087,2006-05-17,16.29,15.75,1500
1088,2006-05-18,16.0,15.51,1501
1089,2006-05-19,16.08,15.59,1502
1090,2006-05-22,15.97,15.56,1503
1091,2006-05-23,15.54,14.97,1504
1092,2006-05-25,16.24,15.73,1506
1093,2006-05-29,16.56,16.12,1508
1094,2006-06-02,16.4,15.92,1511
1095,2006-06-06,15.99,15.51,1513
1096,2006-06-07,15.59,14.54,1514
1097,2006-06-12,14.43,13.76,1517
1098,2006-06-13,14.56,14.18,1518
1099,2006-06-14,14.21,13.9,1519
1100,2006-06-19,14.98,14.48,1521
1101,2006-06-21,15.28,14.9,1523
1102,2006-06-22,15.6,14.91,1524
1103,2006-06-23,15.84,15.27,1525
1104,2006-06-27,16.08,15.73,1527
1105,2006-06-29,15.81,15.57,1529
1106,2006-06-30,16.1,15.79,1530
1107,2006-07-03,16.53,15.88,1531
1108,2006-07-04,16.56,16.04,1532
1109,2006-07-06,15.73,15.47,1534
1110,2006-07-07,15.7,15.25,1535
1111,2006-07-11,15.71,15.39,1537
1112,2006-07-12,15.79,15.55,1538
1113,2006-07-20,14.95,14.74,1544
1114,2006-07-25,15.35,14.9,1547
1115,2006-07-27,15.07,14.66,1549
1116,2006-07-28,14.82,14.42,1550
1117,2006-07-31,14.46,14.08,1551
1118,2006-08-01,14.27,14.01,1552
1119,2006-08-02,14.18,13.79,1553
1120,2006-08-03,14.3,13.95,1554
1121,2006-08-07,14.53,14.11,1556
1122,2006-08-08,14.69,14.24,1557
1123,2006-08-09,14.8,14.43,1558
1124,2006-08-10,14.82,14.45,1559
1125,2006-08-14,15.15,14.72,1561
1126,2006-08-15,15.11,14.67,1562
1127,2006-08-16,15.49,15.04,1563
1128,2006-08-17,15.23,14.91,1564
1129,2006-08-18,15.17,14.88,1565
1130,2006-08-21,15.14,14.37,1566
1131,2006-08-22,15.57,14.98,1567
1132,2006-08-23,15.71,15.36,1568
1133,2006-08-25,15.59,15.27,1570
1134,2006-08-28,16.12,15.3,1571
1135,2006-08-29,16.13,15.59,1572
1136,2006-08-30,15.71,15.41,1573
1137,2006-08-31,16.04,15.63,1574
1138,2006-09-04,15.75,15.23,1576
1139,2006-09-05,16.07,15.65,1577
1140,2006-09-06,16.08,15.83,1578
1141,2006-09-07,16.47,16.07,1579
1142,2006-09-08,16.45,15.97,1580
1143,2006-09-11,17.01,16.4,1581
1144,2006-09-13,17.46,16.81,1583
1145,2006-09-15,17.14,16.56,1585
1146,2006-09-18,16.87,16.12,1586
1147,2006-09-19,16.92,16.37,1587
1148,2006-09-20,17.09,16.61,1588
1149,2006-09-22,17.8,17.05,1590
1150,2006-09-25,17.11,16.34,1591
1151,2006-09-26,16.56,16.16,1592
1152,2006-09-27,16.71,16.26,1593
1153,2006-09-28,16.89,16.56,1594
1154,2006-09-29,17.06,16.82,1595
1155,2006-10-09,18.73,17.45,1596
1156,2006-10-10,19.31,18.47,1597
1157,2006-10-11,19.32,18.71,1598
1158,2006-10-12,20.04,19.11,1599
1159,2006-10-13,20.16,19.19,1600
1160,2006-10-16,20.17,19.48,1601
1161,2006-10-17,19.84,19.11,1602
1162,2006-10-18,20.72,19.16,1603
1163,2006-10-19,20.78,20.35,1604
1164,2006-10-20,21.46,20.54,1605
1165,2006-10-24,21.05,20.37,1607
1166,2006-10-25,22.42,21.1,1608
1167,2006-10-26,22.58,21.6,1609
1168,2006-10-27,23.25,21.97,1610
1169,2006-10-30,21.95,21.2,1611
1170,2006-11-01,22.58,21.55,1613
1171,2006-11-06,22.05,21.05,1616
1172,2006-11-08,23.17,22.21,1618
1173,2006-11-09,24.02,22.29,1619
1174,2006-11-10,25.26,23.51,1620
1175,2006-11-14,24.29,23.03,1622
1176,2006-11-15,24.53,23.6,1623
1177,2006-11-22,26.84,24.63,1624
1178,2006-11-23,27.15,26.14,1625
1179,2006-11-24,26.39,25.22,1626
1180,2006-11-27,25.59,24.37,1627
1181,2006-11-29,25.85,24.77,1629
1182,2006-11-30,27.02,25.3,1630
